"delay","stop.id","stop.sequence","route"
333,"5068",45,"09701-20170214155712_v51.8"
733,"3145",21,"87501-20170214155712_v51.8"
-240,"7105",26,"24601-20170214155712_v51.8"
209,"5865",38,"13503-20170214155712_v51.8"
273,"5910",1,"17202-20170214155712_v51.8"
615,"7105",20,"24001-20170214155712_v51.8"
136,"7882",55,"71901-20170214155712_v51.8"
314,"4065",23,"86303-20170214155712_v51.8"
-227,"7024",23,"27401-20170214155712_v51.8"
266,"7302",3,"71902-20170214155712_v51.8"
-290,"7631",15,"32201-20170214155712_v51.8"
-88,"8501",7,"26707-20170214155712_v51.8"
171,"8820",32,"01002-20170214155712_v51.8"
201,"7164",3,"30202-20170214155712_v51.8"
112,"7151",36,"25803-20170214155712_v51.8"
177,"1354",29,"32202-20170214155712_v51.8"
157,"8740",22,"30202-20170214155712_v51.8"
-217,"7105",26,"24601-20170214155712_v51.8"
-117,"5157",8,"17001-20170214155712_v51.8"
58,"8452",5,"24301-20170214155712_v51.8"
319,"8437",19,"26703-20170214155712_v51.8"
694,"7405",34,"77003-20170214155712_v51.8"
18,"5841",1,"14501-20170214155712_v51.8"
314,"7373",16,"76701-20170214155712_v51.8"
122,"7147",10,"26707-20170214155712_v51.8"
256,"7105",22,"00501-20170214155712_v51.8"
141,"7812",4,"52501-20170214155712_v51.8"
147,"8704",10,"31202-20170214155712_v51.8"
-49,"7099",2,"24902-20170214155712_v51.8"
114,"7105",54,"24909-20170214155712_v51.8"
95,"8057",12,"00706-20170214155712_v51.8"
956,"1759",7,"71901-20170214155712_v51.8"
44,"8317",5,"24601-20170214155712_v51.8"
440,"8821",25,"01001-20170214155712_v51.8"
-1800,"7015",1,"00502-20170214155712_v51.8"
156,"8915",9,"25803-20170214155712_v51.8"
-142,"7105",47,"24805-20170214155712_v51.8"
679,"7058",43,"25801-20170214155712_v51.8"
795,"8303",30,"23301-20170214155712_v51.8"
436,"8906",12,"24909-20170214155712_v51.8"
-103,"7055",45,"31201-20170214155712_v51.8"
174,"8294",42,"24902-20170214155712_v51.8"
152,"8887",3,"27701-20170214155712_v51.8"
577,"7058",27,"25501-20170214155712_v51.8"
-162,"8503",21,"25501-20170214155712_v51.8"
462,"7147",30,"24803-20170214155712_v51.8"
325,"7058",27,"25501-20170214155712_v51.8"
281,"8313",7,"24601-20170214155712_v51.8"
592,"8308",17,"24902-20170214155712_v51.8"
396,"8301",35,"24805-20170214155712_v51.8"
163,"7003",80,"75703-20170214155712_v51.8"
2142,"3310",51,"03351-20170214155712_v51.8"
702,"8632",16,"29902-20170214155712_v51.8"
259,"8717",12,"30201-20170214155712_v51.8"
539,"8431",20,"25801-20170214155712_v51.8"
226,"8607",34,"29901-20170214155712_v51.8"
55,"7175",39,"29901-20170214155712_v51.8"
935,"8205",25,"22301-20170214155712_v51.8"
-446,"5292",13,"15404-20170214155712_v51.8"
203,"7787",9,"60501-20170214155712_v51.8"
17,"8885",8,"29901-20170214155712_v51.8"
255,"7176",5,"60602-20170214155712_v51.8"
560,"8276",7,"23301-20170214155712_v51.8"
64,"7175",25,"30201-20170214155712_v51.8"
222,"7149",35,"24301-20170214155712_v51.8"
176,"1400",25,"39001-20170214155712_v51.8"
-73,"8445",15,"26701-20170214155712_v51.8"
475,"7203",22,"30201-20170214155712_v51.8"
-128,"4710",51,"98204-20170214155712_v51.8"
24,"7038",1,"85804-20170214155712_v51.8"
-9,"7038",29,"87303-20170214155712_v51.8"
298,"8301",11,"24001-20170214155712_v51.8"
359,"7175",25,"30201-20170214155712_v51.8"
905,"8815",15,"24301-20170214155712_v51.8"
510,"7463",35,"59501-20170214155712_v51.8"
127,"7231",43,"32101-20170214155712_v51.8"
717,"7590",21,"07351-20170214155712_v51.8"
877,"7757",22,"01953-20170214155712_v51.8"
1173,"7810",2,"52501-20170214155712_v51.8"
172,"7189",41,"65501-20170214155712_v51.8"
14,"7028",1,"62502-20170214155712_v51.8"
-14,"7506",23,"59502-20170214155712_v51.8"
330,"7615",23,"32201-20170214155712_v51.8"
1151,"8439",18,"26701-20170214155712_v51.8"
257,"7061",29,"30201-20170214155712_v51.8"
369,"3069",51,"83909-20170214155712_v51.8"
82,"7063",23,"26709-20170214155712_v51.8"
393,"8211",33,"22101-20170214155712_v51.8"
592,"8928",34,"23302-20170214155712_v51.8"
873,"8910",35,"25802-20170214155712_v51.8"
478,"8703",32,"31201-20170214155712_v51.8"
883,"7207",48,"59501-20170214155712_v51.8"
114,"8414",14,"26702-20170214155712_v51.8"
20,"8523",6,"27401-20170214155712_v51.8"
25,"7202",18,"88103-20170214155712_v51.8"
730,"8317",26,"24803-20170214155712_v51.8"
378,"8277",15,"24805-20170214155712_v51.8"
9,"3650",14,"04653-20170214155712_v51.8"
-18,"3347",25,"87301-20170214155712_v51.8"
-67,"3360",29,"76003-20170214155712_v51.8"
494,"1407",15,"25809-20170214155712_v51.8"
863,"1320",11,"06353-20170214155712_v51.8"
718,"7104",4,"01251-20170214155712_v51.8"
-494,"5847",40,"12101-20170214155712_v51.8"
170,"7151",41,"39001-20170214155712_v51.8"
-17,"1775",4,"32101-20170214155712_v51.8"
438,"7633",13,"70301-20170214155712_v51.8"
596,"8605",35,"29901-20170214155712_v51.8"
561,"1090",34,"24803-20170214155712_v51.8"
308,"8320",23,"24302-20170214155712_v51.8"
293,"5260",32,"11302-20170214155712_v51.8"
202,"8119",24,"04801-20170214155712_v51.8"
676,"8333",22,"20911-20170214155712_v51.8"
358,"8558",16,"10201-20170214155712_v51.8"
-676,"7085",71,"13501-20170214155712_v51.8"
1090,"7086",32,"22301-20170214155712_v51.8"
310,"8537",21,"22401-20170214155712_v51.8"
433,"8146",26,"13502-20170214155712_v51.8"
277,"7924",18,"75703-20170214155712_v51.8"
23,"3059",2,"86605-20170214155712_v51.8"
1335,"1479",31,"07151-20170214155712_v51.8"
92,"1700",24,"27702-20170214155712_v51.8"
366,"8430",22,"25802-20170214155712_v51.8"
-416,"7151",19,"24601-20170214155712_v51.8"
-567,"7151",41,"26701-20170214155712_v51.8"
-58,"7147",36,"27701-20170214155712_v51.8"
868,"8515",10,"27401-20170214155712_v51.8"
488,"8431",22,"26709-20170214155712_v51.8"
-19,"8407",1,"26707-20170214155712_v51.8"
-71,"7151",19,"24601-20170214155712_v51.8"
-356,"7141",22,"27401-20170214155712_v51.8"
-173,"8242",29,"22302-20170214155712_v51.8"
